talk_id,title,speaker_1,views,recorded_date,published_date,event,comments,duration,Topics
24076,How does your brain respond to pain?,Karen Davis,2049656,02-06-2014,15-02-2019,TED-Ed,,283,"health, brain, TED-Ed, science, animation, biology, pain, human body"
24078,How to choose your news,Damon Brown,632145,05-06-2014,18-12-2019,TED-Ed,,272,"psychology, journalism, news, social media, politics, animation, media, education, TED-Ed"
24091,Inside the ant colony,Deborah Gordon,1503753,08-07-2014,22-02-2019,TED-Ed,,270,"animals, insects, animation, TED-Ed, ants, biology, science"
24092,What makes tattoos permanent?,Claudia Aguirre,4399425,10-07-2014,22-02-2019,TED-Ed,,250,"TED-Ed, animation, human body, science, biology, art, history, culture"
24095,How quantum mechanics explains global warming,Lieven Scheire,453357,17-07-2014,22-03-2019,TED-Ed,,285,"global issues, climate change, physics, TED-Ed, science, nature, animation, natural resources"
24105,How optical illusions trick your brain,Nathan Jacobs,1029235,12-08-2014,22-03-2019,TED-Ed,,303,"consciousness, animation, sight, TED-Ed, brain, art, science"
24106,How do you know you exist? ,James Zucker,2203691,14-08-2014,22-02-2019,TED-Ed,,167,"philosophy, animation, TED-Ed, self, exploration, brain, psychology, consciousness, big problems"
24109,What can Schrödinger's cat teach us about quantum mechanics?,Josh Samani,1495426,21-08-2014,05-04-2019,TED-Ed,,308,"TED-Ed, animals, animation, physics, quantum physics, science"
24111,What happens when you remove the hippocampus?,Sam Kean,3022848,26-08-2014,12-04-2019,TED-Ed,,310,"consciousness, brain, memory, medical research, disease, medicine, TED-Ed, health care, physiology, human body, healthcare, history, science, health, animation, Surgery"
24113,Why we love repetition in music,Elizabeth Margulis,989527,02-09-2014,15-02-2019,TED-Ed,,256,"consciousness, psychology, music, TED-Ed, animation, hearing, brain"
24119,What is the Heisenberg Uncertainty Principle?,Chad Orzel,2892100,16-09-2014,01-04-2019,TED-Ed,,269,"TED-Ed, animation, science, physics, quantum physics, universe"
24126,A brief history of melancholy,Courtney Stephens,1173499,02-10-2014,01-04-2019,TED-Ed,,314,"literature, philosophy, psychology, humanity, depression, brain, public health, mental health, animation, human body, health, TED-Ed"
24130,History vs. Christopher Columbus,Alex Gendler,2844541,13-10-2014,05-04-2019,TED-Ed,,339,"history, discovery, Latin America, disease, Slavery, TED-Ed, culture, United States, animation, indigenous peoples, world cultures"
24131,Schrödinger's cat: A thought experiment in quantum mechanics,Chad Orzel,4469280,14-10-2014,01-04-2019,TED-Ed,,262,"TED-Ed, animation, animals, physics, science, quantum physics"
24133,A different way to visualize rhythm,John Varney,1688083,20-10-2014,01-03-2019,TED-Ed,,307,"animation, TED-Ed, music, world cultures, brain, education, culture"
24136,Is math discovered or invented?,Jeff Dekofsky,1548371,27-10-2014,22-03-2019,TED-Ed,,295,"philosophy, math, history, animation, TED-Ed, ancient world, universe, language, invention"
24138,The language of lying,Noah Zandan,13094536,03-11-2014,18-12-2019,TED-Ed,,326,"consciousness, history, sociology, psychology, education, language, TED-Ed, animation, communication"
24140,How a wound heals itself,Sarthak Sinha,3959005,10-11-2014,15-03-2019,TED-Ed,,226,"health, human body, TED-Ed, animation, science, healthcare, physiology, health care, biology"
24147,What are those floaty things in your eye?,Michael Mauser,18332969,01-12-2014,15-02-2019,TED-Ed,,230,"health, TED-Ed, human body, animation, science, biology"
24152,At what moment are you dead?,Randall Hayes,3417412,11-12-2014,05-04-2019,TED-Ed,,318,"anthropology, health, philosophy, religion, death, life, animation, TED-Ed, human body, science"
24156,The Atlantic slave trade: What too few textbooks told you,Anthony Hazard,6293859,22-12-2014,12-04-2019,TED-Ed,,323,"anthropology, history, sociology, Slavery, race, animation, TED-Ed, religion, inequality, humanity, Africa, economics, United States, education, community"
24158,The evolution of the human eye,Joshua Harvey,1043653,08-01-2015,05-04-2019,TED-Ed,,268,"creativity, design, engineering, technology, sight, human body, science, evolution, biology, physiology, animation, TED-Ed"
24166,How does your smartphone know your location?,Wilton Virgo,701973,29-01-2015,05-04-2019,TED-Ed,,288,"design, engineering, technology, TED-Ed, invention, innovation, animation, telescopes, science"
24167,"How do dogs ""see"" with their noses?",Alexandra Horowitz,1804294,02-02-2015,15-02-2019,TED-Ed,,252,"anthropology, consciousness, psychology, animation, TED-Ed, smell, animals, biology, science"
24168,Why are some people left-handed?,Daniel Abrams,5910439,03-02-2015,01-04-2019,TED-Ed,,292,"anthropology, collaboration, design, engineering, health, history, technology, evolution, TED-Ed, animation, human body, physiology, science, biology"
24171,The sonic boom problem,Katerina Kaouri,2890885,10-02-2015,05-04-2019,TED-Ed,,328,"design, engineering, technology, sound, travel, math, science, flight, TED-Ed, animation"
24178,How does the thyroid manage your metabolism?,Emma Bryce,858683,02-03-2015,22-02-2019,TED-Ed,,201,"health, animation, human body, TED-Ed, physiology, disease, cancer, genetics"
24180,Why sitting is bad for you,Murat Dalkilinç,5195758,05-03-2015,15-02-2019,TED-Ed,,290,"health, public health, TED-Ed, animation, human body, exercise, physiology"
24183,The real story behind Archimedes' Eureka!,Armand D'Angour,3004988,13-03-2015,22-03-2019,TED-Ed,,266,"creativity, design, engineering, history, philosophy, technology, TED-Ed, animation, architecture, ancient world, language"
24185,Can robots be creative?,Gil Weinberg,373886,19-03-2015,12-04-2019,TED-Ed,,311,"consciousness, creativity, design, engineering, philosophy, psychology, technology, robots, TED-Ed, science, robot, animation, machine learning"
24190,What causes bad breath?,Mel Rosenberg,1983664,31-03-2015,15-03-2019,TED-Ed,,238,"health, human body, TED-Ed, physiology, animation, bacteria, health care, public health, healthcare"
24196,What's the difference between accuracy and precision?,Matt Anticole,3883842,14-04-2015,15-03-2019,TED-Ed,,277,"design, engineering, health, public health, technology, TED-Ed, animation, math"
24199,How to unboil an egg,Eleanor Nelsen,3072665,23-04-2015,08-03-2019,TED-Ed,,235,"animation, science, TED-Ed, energy, physics, food"
24204,Why do your knuckles pop?,Eleanor Nelsen,3478307,05-05-2015,22-03-2019,TED-Ed,,247,"health, human body, public health, animation, TED-Ed, physiology"
24205,The wars that inspired Game of Thrones,Alex Gendler,4996613,11-05-2015,15-02-2019,TED-Ed,,345,"history, war, animation, TED-Ed, television"
24208,"Mansa Musa, one of the wealthiest people who ever lived",Jessica Smith,5124697,18-05-2015,12-04-2019,TED-Ed,,219,"history, religion, money, Africa, ancient world, culture, world cultures, TED-Ed, animation"
24209,Debunking the myths of OCD,Dr. Santos,3391731,19-05-2015,05-04-2019,TED-Ed,,276,"health, personality, psychology, TED-Ed, mental health, health care, animation, healthcare, medicine, public health, disability, disease, decision-making, brain"
24219,"Football physics: The ""impossible"" free kick",Erez Garty,2529397,15-06-2015,15-03-2019,TED-Ed,,197,"health, sports, TED-Ed, exercise, animation, physics, science"
24220,Can you solve the famously difficult green-eyed logic puzzle?,Alex Gendler,10777098,16-06-2015,22-02-2019,TED-Ed,,267,"philosophy, psychology, sociology, TED-Ed, animation"
24227,How to use a semicolon,Emma Bryce,1204160,06-07-2015,22-03-2019,TED-Ed,,200,"creativity, literature, writing, history, language, TED-Ed, animation, grammar"
24230,What is a calorie?,Emma Bryce,1793337,13-07-2015,22-03-2019,TED-Ed,,236,"health, public health, food, human body, physiology, TED-Ed, animation"
24232,Where did English come from?,Claire Bowern,3156494,16-07-2015,15-05-2019,TED-Ed,,278,"anthropology, history, literature, language, culture, writing, world cultures, animation, TED-Ed, ancient world"
24238,The benefits of good posture,Murat Dalkilinç,6860948,30-07-2015,08-03-2019,TED-Ed,,251,"design, health, public health, technology, TED-Ed, animation, human body, physiology, health care, healthcare"
24240,Who am I? A philosophical inquiry,Amy Adkins,2062001,11-08-2015,05-04-2019,TED-Ed,,283,"history, literature, philosophy, TED-Ed, animation, psychology, identity, self"
24246,Why do some people go bald?,Sarthak Sinha,1963547,25-08-2015,12-04-2019,TED-Ed,,274,"health, public health, TED-Ed, physiology, human body, animation, evolution, biology, genetics"
24249,Can you solve the bridge riddle?,Alex Gendler,16442414,01-09-2015,15-02-2019,TED-Ed,,214,"creativity, design, animation, TED-Ed, math"
24254,The mathematical secrets of Pascal's triangle,Wajdi Ratemi,1936160,15-09-2015,15-03-2019,TED-Ed,,274,"teaching, math, TED-Ed, animation, education"
24255,What makes the Great Wall of China so extraordinary,Megan Campisi,4000351,17-09-2015,01-04-2019,TED-Ed,,254,"anthropology, design, engineering, history, technology, TED-Ed, animation, architecture, innovation, invention, ancient world, Asia, china, culture, world cultures"
24257,How memories form and how we lose them,Catharine Young,1531208,24-09-2015,16-01-2020,TED-Ed,,244,"consciousness, health, memory, psychology, brain, mental health, TED-Ed, animation, education"
24260,Can you solve the prisoner hat riddle?,Alex Gendler,18128813,05-10-2015,15-02-2019,TED-Ed,,259,"collaboration, creativity, memory, philosophy, TED-Ed, animation"
24261,3 tips to boost your confidence,Amy Adkins,6134735,06-10-2015,01-04-2019,TED-Ed,,241,"health, personality, psychology, animation, mental health, TED-Ed, hack, human body, happiness"
24262,Where does gold come from?,David Lunney,4596976,08-10-2015,01-04-2019,TED-Ed,,259,"anthropology, history, space, animation, TED-Ed, resources, science"
24266,Why do women have periods?,Emma Bryce,4848563,19-10-2015,22-03-2019,TED-Ed,,270,"health, history, women, animals, public health, animation, TED-Ed, science, physiology, evolution, biology, feminism"
24268,How stress affects your body,Sharon Bergquist,3463350,22-10-2015,15-03-2019,TED-Ed,,267,"consciousness, health, psychology, TED-Ed, human body, animation, healthcare, health care, public health"
24271,How do hard drives work?,Kanawat Senanan,1553784,29-10-2015,16-01-2020,TED-Ed,,297,"collaboration, creativity, design, engineering, history, technology, computers, invention, education, TED-Ed, animation"
24273,What makes muscles grow?,Jeffrey Siegel,10154699,03-11-2015,01-03-2019,TED-Ed,,244,"health, public health, human body, health care, healthcare, TED-Ed, animation, biology, physiology, exercise, science, food"
24275,How stress affects your brain,Madhumita Murgia,3505026,09-11-2015,15-03-2019,TED-Ed,,240,"consciousness, health, psychology, brain, human body, animation, physiology, healthcare, health care, public health, TED-Ed"
24278,Would you opt for a life with no pain?,Bethany Rickwald,2232134,17-11-2015,05-04-2019,TED-Ed,,234,"philosophy, religion, sociology, animation, life, pain, choice, TED-Ed"
24281,"Can you solve ""Einstein's Riddle""?",Dan Vieren,10085557,30-11-2015,01-03-2019,TED-Ed,,297,"creativity, math, TED-Ed, animals, brain, animation, education"
24283,Why the octopus brain is so extraordinary,Cláudio Guerra,3683070,03-12-2015,01-04-2019,TED-Ed,,241,"animals, animation, oceans, TED-Ed, brain, biology, evolution, science"
24284,Why do we dream?,Amy Adkins,4249852,10-12-2015,16-01-2020,TED-Ed,,322,"consciousness, history, personality, philosophy, psychology, brain, sleep, education, TED-Ed, animation"
24286,What is depression?,Helen M Farrell,6195097,15-12-2015,01-03-2019,TED-Ed,,254,"health, psychology, brain, biology, science, mental health, disability, animation, TED-Ed, health care, depression, healthcare, disease, human body, illness"
24293,How do carbohydrates impact your health?,Richard Wood,3071022,11-01-2016,01-03-2019,TED-Ed,,295,"health, health care, public health, healthcare, food, exercise, physiology, human body, animation, biology, disease, TED-Ed, disability, obesity"
24295,How statistics can be misleading,Mark Liddell,713212,14-01-2016,16-01-2020,TED-Ed,,244,"animation, TED-Ed, education, statistics, data, math, government, economics"
24298,Why are human bodies asymmetrical?,Leo Wan,966294,25-01-2016,01-04-2019,TED-Ed,,243,"health, TED-Ed, nature, animals, animation, physiology, human body, biology, science"
24301,Can you solve the temple riddle?,Dennis Shasha,7908410,01-02-2016,01-03-2019,TED-Ed,,243,"animation, TED-Ed, math"
24303,History vs. Napoleon Bonaparte,Alex Gendler,3299281,04-02-2016,15-03-2019,TED-Ed,,306,"history, war, TED-Ed, animation, world cultures, culture, Europe"
24306,Why do we love? A philosophical inquiry,Skye Cleary,3454508,11-02-2016,15-03-2019,TED-Ed,,335,"history, literature, philosophy, love, animation, TED-Ed, brain, relationships, psychology, science"
24308,How miscommunication happens (and how to avoid it),Katherine Hampsten,855635,22-02-2016,18-12-2019,TED-Ed,,257,"collaboration, consciousness, communication, education, TED-Ed, animation, psychology, business"
24316,Is radiation dangerous?,Matt Anticole,1345893,14-03-2016,01-04-2019,TED-Ed,,306,"health, public health, animation, cancer, TED-Ed, human body, healthcare, innovation, health care, science, disease, invention, illness, physiology"
24317,5 tips to improve your critical thinking,Samantha Agoos,5785097,15-03-2016,01-04-2019,TED-Ed,,255,"animation, brain, TED-Ed, education, hack, human body"
24321,Can you solve the locker riddle?,Lisa Winer,8610245,28-03-2016,01-03-2019,TED-Ed,,222,"memory, math, TED-Ed, money, animation, family"
24322,What would happen if you didn't drink water?,Mia Nacamulli,8605714,29-03-2016,15-02-2019,TED-Ed,,277,"health, public health, water, TED-Ed, animation, biology, physiology, human body, science"
24323,How do schools of fish swim in harmony?,Nathan Jacobs,524181,31-03-2016,12-04-2019,TED-Ed,,351,"psychology, TED-Ed, animation, fish, animals, water, oceans, memory, rivers, brain, consciousness"
24324,The power of the placebo effect,Emma Bryce,2449235,04-04-2016,18-12-2019,TED-Ed,,262,"health, psychology, medicine, TED-Ed, human body, medical research, brain"
24328,Does grammar matter?,Andreea Calude,1417068,12-04-2016,01-04-2019,TED-Ed,,263,"TED-Ed, animation, education, language, history, evolution, grammar, writing, speech"
24330,Should you trust unanimous decisions?,Derek Abbott,3159831,18-04-2016,15-03-2019,TED-Ed,,228,"sociology, TED-Ed, psychology, history, animation, brain"
24331,The surprising reason you feel awful when you're sick,Marco Sotomayor,2604981,19-04-2016,22-03-2019,TED-Ed,,285,"health, illness, animation, public health, disease, health care, TED-Ed, human body, physiology, healthcare"
